Cluster,Distance,Turning,Elevation
1,1948.352092387333,96.20146153773395,0.510921575623188
2,1897.87765525085,75.49809103888622,0.2926205431196873
3,2121.556944458069,76.1816598317987,0.43146978358275945
4,2473.741383861527,107.0840391612601,0.6788997550154043
5,1952.4201209378582,77.95899427002497,0.4708064721645062
6,2480.0675428498953,97.56728630117519,0.4274772688798265
7,1848.1887108440797,63.59206254573091,0.3066920420983461
8,1489.4907524664447,79.39279338747072,0.40357849774658483
9,1897.1158203950522,91.0564493417359,1.0786579131975547
10,1507.2573462865073,79.57317339297852,0.7906718044099179
11,2461.520088927411,88.78706821785477,0.41875688611944994
12,2430.916065735819,96.34942739937229,0.45484583268691203
13,2846.133829177594,91.33623617895331,0.7267652401212281
14,2188.718340652386,88.0024552339745,0.37455974087746213
15,2616.6957823340886,83.70712659208074,0.5551125240755237
