Cluster,Distance,Turning,Elevation
1,1323.90360953246,72.37405502329489,0.5715564418837484
2,1021.3553496149657,51.337649836869176,0.5028893466874251
3,990.1760818767974,45.08993492126335,0.4549801556480553
4,1254.8847612257555,52.562706788998334,0.6588484727307158
5,992.0377040220083,44.21509217198211,0.49164809065013415
6,1102.4654297219088,58.64912410921722,0.5711939230381979
7,1063.874813196991,42.36494152065126,0.46344654665728413
8,895.1729150685917,40.98909228218324,0.581399005343922
9,908.5779228183623,36.84643423611699,0.48429705064735984
10,1035.146823988398,56.62552585628909,0.5916453076551544
11,1180.1253404069282,64.96433986797267,0.7741744830929136
12,1000.619924635385,51.53473046681768,0.4317636949287387
13,1185.3442373995736,71.11105988413685,0.560005160807103
14,896.4890284117638,49.324374185376186,0.35435814226995177
15,1053.62905919801,66.9393665345432,0.40517458984029986
16,983.0854078734359,51.37218653767023,0.6623737585309133
17,1059.868817336129,63.90807623114983,0.5991270121344119
18,1302.317856663957,71.28297120270777,0.5879806061025619
19,1033.6515722241497,53.3124205957389,0.4794967993026802
20,1402.7313558262267,74.44051183276811,0.4990470795109747
